Date,ob,oe
3/10/2022,41974.07031,2729.116455
3/11/2022,39439.96875,2608.27124
3/12/2022,38794.46484,2559.660645
3/13/2022,38884.72656,2573.488037
3/14/2022,37846.31641,2518.486328
3/15/2022,39664.25,2590.668945
3/16/2022,39335.57031,2620.028564
3/17/2022,41140.84375,2771.964111
3/18/2022,40944.83984,2814.43457
3/19/2022,41794.64844,2944.72168
3/20/2022,42191.40625,2946.547607
3/21/2022,41246.13281,2860.103271
3/22/2022,41074.10547,2897.77417
3/23/2022,42364.37891,2973.14502
3/24/2022,42886.65234,3031.060791
3/25/2022,43964.54688,3108.448975
3/26/2022,44349.85938,3106.405273
3/27/2022,44505.35547,3143.795654
3/28/2022,46821.85156,3292.32251
3/29/2022,47100.4375,3335.02124
3/30/2022,47456.89844,3401.526123
3/31/2022,47062.14844,3385.289307
4/1/2022,45554.16406,3282.576172
4/2/2022,46285.5,3449.788574
4/3/2022,45859.12891,3444.810547
4/4/2022,46445.27344,3522.36499
4/5/2022,46624.50781,3521.239746
4/6/2022,45544.35547,3411.672119
4/7/2022,43207.5,3172.197266
4/8/2022,43505.13672,3233.272461
4/9/2022,42282.07813,3191.976074
4/10/2022,42781.08984,3261.291504
4/11/2022,42201.03906,3209.576904
4/12/2022,39533.71484,2981.420654
4/13/2022,40123.57031,3029.87793
4/14/2022,41160.21875,3117.821777
4/15/2022,39939.40234,3020.134521
4/16/2022,40552.31641,3041.123291
4/17/2022,40417.77734,3061.881836
4/18/2022,39721.20313,2993.483887
4/19/2022,40828.17578,3057.570313
4/20/2022,41501.74609,3103.935059
4/21/2022,41371.51563,3077.829346
4/22/2022,40525.86328,2986.938721
4/23/2022,39738.72266,2964.802246
4/24/2022,39478.375,2937.347168
4/25/2022,39472.60547,2922.990234
4/26/2022,40448.42188,3008.946289
4/27/2022,38120.30078,2808.645996
4/28/2022,39241.42969,2888.849854
4/29/2022,39768.61719,2936.776611
4/30/2022,38605.85938,2815.533447
5/1/2022,37713.26563,2729.994141
5/2/2022,38472.1875,2827.614014
5/3/2022,38528.10938,2857.152344
5/4/2022,37748.01172,2783.131104
5/5/2022,39695.74609,2940.226563
5/6/2022,36573.18359,2748.931641
5/7/2022,36042.50391,2694.991943
5/8/2022,35502.94141,2636.121826
5/9/2022,34060.01563,2518.508301
5/10/2022,30273.6543,2242.650391
5/11/2022,31016.18359,2342.75415
5/12/2022,28936.73438,2072.504639
5/13/2022,29030.91016,1960.122559
5/14/2022,29285.64258,2014.28064
5/15/2022,30098.58594,2056.183105
5/16/2022,31304.375,2145.836914
5/17/2022,29862.4082,2022.882324
5/18/2022,30424.47852,2090.459961
5/19/2022,28720.35938,1916.149536
5/20/2022,30311.11914,2018.000122
5/21/2022,29199.85938,1961.017944
5/22/2022,29432.47266,1974.670654
5/23/2022,30309.39648,2042.344727
5/24/2022,29101.125,1972.390869
5/25/2022,29653.13477,1978.677002
5/26/2022,29564.77734,1945.033325
5/27/2022,29251.14063,1802.543823
5/28/2022,28622.625,1724.635986
5/29/2022,29019.86719,1792.184448
5/30/2022,29443.36523,1811.885986
5/31/2022,31723.86523,1996.408081
6/1/2022,31792.55469,1942.050659
6/2/2022,29794.89063,1822.412109
6/3/2022,30467.80664,1834.13501
6/4/2022,29706.13867,1775.220825
6/5/2022,29835.11719,1801.81897
6/6/2022,29910.2832,1805.635986
6/7/2022,31371.74219,1859.33374
6/8/2022,31151.48047,1814.100708
6/9/2022,30215.2793,1793.512817
6/10/2022,30110.33008,1789.689941
6/11/2022,29084.66602,1665.217896
6/12/2022,28373.51367,1530.189697
6/13/2022,26737.57813,1443.835449
6/14/2022,22487.98633,1204.555298
6/15/2022,22196.73047,1211.365967
6/16/2022,22576.30469,1233.603516
6/17/2022,20385.71875,1067.987671
6/18/2022,20473.42578,1086.37793
6/19/2022,19010.90234,993.400635
6/20/2022,20553.37109,1127.65625
6/21/2022,20594.29492,1127.511841
6/22/2022,20719.41406,1125.372925
6/23/2022,19986.60742,1051.329346
6/24/2022,21084.64844,1143.204712
6/25/2022,21233.60938,1226.724731
6/26/2022,21496.49414,1242.987549
6/27/2022,21028.23828,1199.713135
6/28/2022,20731.54492,1193.254028
6/29/2022,20281.16992,1144.524414
6/30/2022,20108.3125,1099.353149
7/1/2022,19820.4707,1068.316772
7/2/2022,19274.83594,1060.121216
7/3/2022,19242.0957,1066.467407
7/4/2022,19297.31445,1073.794312
7/5/2022,20225.35352,1150.509766
7/6/2022,20194.61914,1134.822266
7/7/2022,20547.81445,1186.960938
7/8/2022,21637.1543,1237.580322
7/9/2022,21716.82813,1222.306885
7/10/2022,21591.08008,1216.904419
7/11/2022,20856.35352,1168.139038
7/12/2022,19970.47461,1097.259155
7/13/2022,19325.97266,1038.186646
7/14/2022,20211.4668,1113.515747
7/15/2022,20573.15625,1191.674805
7/16/2022,20834.10352,1232.791626
7/17/2022,21195.04102,1353.205078
7/18/2022,20781.91211,1338.80603
7/19/2022,22467.84961,1578.383911
7/20/2022,23393.19141,1542.954346
7/21/2022,23233.20117,1520.374512
7/22/2022,23163.75195,1576.745361
7/23/2022,22706.98438,1536.457397
7/24/2022,22465.50977,1549.222534
7/25/2022,22607.15625,1599.157227
7/26/2022,21361.12109,1445.151123
7/27/2022,21244.16992,1443.726807
7/28/2022,22933.64063,1636.231934
7/29/2022,23845.21289,1725.623901
7/30/2022,23796.81836,1727.06189
7/31/2022,23652.07031,1695.884766
8/1/2022,23336.71875,1681.445557
8/2/2022,23308.43359,1634.645874
8/3/2022,22981.30273,1633.05127
8/4/2022,22848.21484,1618.886719
8/5/2022,22626.83398,1607.523926
8/6/2022,23291.42383,1732.661133
8/7/2022,22963.50586,1691.777954
8/8/2022,23179.52734,1699.693481
8/9/2022,23811.48438,1776.071289
8/10/2022,23162.89844,1702.906494
8/11/2022,23948.3457,1851.828369
8/12/2022,23957.20313,1880.89917
8/13/2022,24402.1875,1957.333984
8/14/2022,24429.05664,1981.782471
8/15/2022,24318.31641,1936.760498
8/16/2022,24126.13672,1902.83313
8/17/2022,23881.31641,1877.934326
8/18/2022,23341.03906,1833.715576
8/19/2022,23213.3125,1847.095337
8/20/2022,20872.8418,1612.650635
8/21/2022,21160.39258,1576.543579
8/22/2022,21531.46289,1619.16687
8/23/2022,21401.04492,1622.939331
8/24/2022,21526.45508,1662.695435
8/25/2022,21395.45898,1657.336548
8/26/2022,21596.08594,1696.324585
8/27/2022,20262.48047,1508.156982
8/28/2022,20041.03516,1491.206787
8/29/2022,19615.1543,1430.439453
8/30/2022,20298.61133,1553.188965
8/31/2022,19799.58203,1524.286499
9/1/2022,20050.49805,1553.756348
9/2/2022,20126.07227,1586.017944
9/3/2022,19969.71875,1577.213745
9/4/2022,19832.4707,1556.895874
9/5/2022,19988.78906,1577.884033
9/6/2022,19817.72461,1617.240234
9/7/2022,18837.68359,1560.906738
9/8/2022,19289.94141,1629.805176
9/9/2022,19328.14063,1635.187744
9/10/2022,21376.91211,1718.961304
9/11/2022,21678.54297,1775.976074
9/12/2022,21770.14844,1762.084839
9/13/2022,22371.48047,1713.962524
9/14/2022,20184.55469,1574.858154
9/15/2022,20242.28906,1635.083008
9/16/2022,19704.00586,1471.928345
9/17/2022,19777.0332,1432.876465
9/18/2022,20127.23438,1469.705444
9/19/2022,19418.57227,1335.270752
9/20/2022,19545.5918,1377.619019
9/21/2022,18891.2832,1324.215576
9/22/2022,18534.65039,1251.567383
9/23/2022,19412.40039,1327.481201
9/24/2022,19296.99023,1328.244629
9/25/2022,18936.31055,1317.938477
9/26/2022,18803.90039,1294.386108
9/27/2022,19221.83984,1335.337036
9/28/2022,19104.62109,1329.541382
9/29/2022,19427.7793,1337.554443
9/30/2022,19573.43164,1335.646484
10/1/2022,19431.10547,1328.193726
10/2/2022,19311.84961,1311.753418
10/3/2022,19044.06836,1276.163452
10/4/2022,19623.58398,1323.27832
10/5/2022,20335.90039,1361.9729
10/6/2022,20161.03906,1352.806641
10/7/2022,19957.55859,1351.836426
10/8/2022,19546.32813,1332.371338
10/9/2022,19417.47852,1315.460205
10/10/2022,19446.41602,1322.618652
10/11/2022,19139,1291.109619
10/12/2022,19052.64648,1279.7323
10/13/2022,19156.9668,1294.917358
10/14/2022,19382.5332,1288.048706
10/15/2022,19185.4375,1297.305908
10/16/2022,19068.91406,1275.005493
10/17/2022,19268.5625,1306.30957
10/18/2022,19550.4668,1331.669922
10/19/2022,19335.02734,1310.56311
10/20/2022,19138.08594,1285.660278
10/21/2022,19053.20313,1283.18811
10/22/2022,19172.38086,1299.902344
10/23/2022,19207.73438,1314.249512
10/24/2022,19567.76953,1363.491821
10/25/2022,19344.96484,1344.711304
10/26/2022,20092.23633,1461.133179
10/27/2022,20772.80273,1566.841431
10/28/2022,20287.95703,1514.32312
10/29/2022,20595.10352,1555.274658
10/30/2022,20817.98242,1619.697876
10/31/2022,20633.69531,1590.481323
11/1/2022,20494.89844,1572.645386
11/2/2022,20482.95898,1579.497925
11/3/2022,20162.68945,1519.724854
11/4/2022,20208.76953,1531.397583
11/5/2022,21144.83203,1645.156494
11/6/2022,21285.05664,1627.901123
11/7/2022,20924.62109,1572.016968
11/8/2022,20600.67188,1568.32959
11/9/2022,18543.76172,1333.122437
11/10/2022,15883.1582,1100.107178
11/11/2022,17583.25195,1298.882446
11/12/2022,17036.875,1287.438354
11/13/2022,16799.72266,1255.441284
11/14/2022,16352.02832,1221.895508
11/15/2022,16617.48438,1241.677734
11/16/2022,16884.3418,1251.808838
11/17/2022,16670.42578,1215.848633
11/18/2022,16687.91211,1200.802124
11/19/2022,16696.2207,1212.215454
11/20/2022,16712.91992,1218.436279
11/21/2022,16291.22363,1142.395752
11/22/2022,15782.30078,1107.895996
11/23/2022,16195.58887,1135.421509
11/24/2022,16611.63672,1183.345093
11/25/2022,16602.26953,1203.799438
11/26/2022,16521.57617,1198.790527
11/27/2022,16463.88281,1205.905273
11/28/2022,16440.22266,1194.960327
11/29/2022,16217.63965,1169.87439
11/30/2022,16445.47656,1216.928711
12/1/2022,17168.00195,1295.769531
12/2/2022,16968.68359,1276.328613
12/3/2022,17090.09766,1294.456543
12/4/2022,16908.16992,1243.219238
12/5/2022,17128.89453,1279.998901
12/6/2022,16975.23828,1259.854248
12/7/2022,17089.50586,1271.553101
12/8/2022,16847.34961,1232.451782
12/9/2022,17232.14844,1281.077271
12/10/2022,17134.2207,1264.375488
12/11/2022,17129.71094,1266.417847
12/12/2022,17102.5,1263.573486
12/13/2022,17206.44141,1274.662476
12/14/2022,17782.06641,1320.688599
12/15/2022,17813.64453,1309.190796
12/16/2022,17364.54688,1266.460571
12/17/2022,16646.98242,1168.066772
12/18/2022,16795.60938,1188.12854
12/19/2022,16759.04102,1184.758301
12/20/2022,16441.78711,1167.88269
12/21/2022,16904.52734,1217.586426
12/22/2022,16818.38086,1213.672607
12/23/2022,16829.64453,1218.079346
12/24/2022,16796.97656,1220.11792
12/25/2022,16847.50586,1221.171509
12/26/2022,16842.25,1218.920166
12/27/2022,16919.29102,1226.987061
12/28/2022,16716.40039,1212.736572
12/29/2022,16552.32227,1190.010132
12/30/2022,16641.33008,1201.56958
12/31/2022,16603.67383,1199.360107
1/1/2023,16547.91406,1196.713623
1/2/2023,16625.50977,1201.103271
1/3/2023,16688.84766,1214.744019
1/4/2023,16680.20508,1214.718628
1/5/2023,16863.47266,1256.484619
1/6/2023,16836.47266,1250.458984
1/7/2023,16952.11719,1269.4198
1/8/2023,16954.14648,1264.181885
1/9/2023,17093.99219,1287.450806
1/10/2023,17192.94922,1321.395508
1/11/2023,17446.35938,1336.486816
1/12/2023,18117.59375,1405.35144
1/13/2023,18868.90625,1417.946167
1/14/2023,19910.53711,1451.428467
1/15/2023,20977.48438,1550.731567
1/16/2023,20882.22461,1552.519287
1/17/2023,21175.83398,1577.107422
1/18/2023,21161.05078,1567.698975
1/19/2023,20686.74609,1515.249634
1/20/2023,21085.37305,1552.373657
1/21/2023,22677.42773,1659.706055
1/22/2023,22777.98633,1627.365967
1/23/2023,22721.08789,1628.550781
1/24/2023,22929.62695,1627.848267
1/25/2023,22639.26758,1556.807495
1/26/2023,23108.95508,1611.080933
1/27/2023,23030.7168,1603.080078
1/28/2023,23079.96484,1598.125366
1/29/2023,23031.44922,1572.629517
1/30/2023,23774.64844,1646.147705
1/31/2023,22840.79688,1567.419922
2/1/2023,23137.83594,1586.488159
2/2/2023,23720.82422,1641.365967
2/3/2023,23469.41211,1642.904663
2/4/2023,23446.32031,1664.47229
2/5/2023,23332.24805,1667.166504
2/6/2023,22954.02148,1631.645264
2/7/2023,22757.26758,1616.009644
2/8/2023,23263.41602,1671.905273
2/9/2023,22946.56641,1651.082275
2/10/2023,21819.00586,1546.596558
2/11/2023,21651.8418,1514.941895
2/12/2023,21870.90234,1539.776001
2/13/2023,21787,1514.916992
2/14/2023,21801.82227,1506.992065
2/15/2023,22220.58594,1556.765137
2/16/2023,24307.34961,1673.867432
2/17/2023,23621.2832,1640.280151
2/18/2023,24565.29688,1694.741821
2/19/2023,24640.02734,1691.680176
2/20/2023,24336.62305,1682.337036
2/21/2023,24833.04883,1702.797852
2/22/2023,24437.41797,1658.140991
2/23/2023,24190.71875,1643.298584
2/24/2023,23946.00781,1650.895142
2/25/2023,23200.125,1608.658325
2/26/2023,23174.15039,1594.761108
2/27/2023,23561.45117,1640.763672
2/28/2023,23521.83789,1634.502441
3/1/2023,23150.92969,1606.040405
3/2/2023,23647.01953,1663.549072
3/3/2023,23476.63281,1647.557739
3/4/2023,22362.92383,1569.278076
3/5/2023,22354.14453,1567.179321
3/6/2023,22436.81641,1564.383179
3/7/2023,22428.32227,1567.424683
3/8/2023,22216.44141,1561.977905
3/9/2023,21720.08008,1534.031616
3/10/2023,20367.00195,1438.760132
3/11/2023,20187.87695,1429.10083
3/12/2023,20628.0293,1482.431885
3/13/2023,22156.40625,1590.831177
3/14/2023,24201.76563,1680.295288
3/15/2023,24770.92578,1705.189941
3/16/2023,24373.45703,1656.332031
3/17/2023,25055.12305,1677.296753
3/18/2023,27448.11719,1793.592407
3/19/2023,26969.50391,1762.963257
3/20/2023,28041.60156,1785.41626
3/21/2023,27768.39258,1735.61792
3/22/2023,28158.7207,1804.957031
3/23/2023,27301.95703,1737.140869
3/24/2023,28324.11133,1815.819824
3/25/2023,27487.33789,1751.469482
3/26/2023,27495.52344,1743.842163
3/27/2023,27994.06836,1775.481323
3/28/2023,27132.88867,1715.327393
3/29/2023,27267.03125,1772.899902
3/30/2023,28350.14063,1793.345947
3/31/2023,28032.26172,1793.620117
4/1/2023,28473.33203,1821.704346
4/2/2023,28462.8457,1821.192139
4/3/2023,28183.08008,1794.922485
4/4/2023,27795.27344,1810.14209
4/5/2023,28169.72656,1870.965088
4/6/2023,28175.22656,1909.143555
4/7/2023,28038.9668,1872.734131
4/8/2023,27920.51367,1864.679077
4/9/2023,27952.36719,1849.672241
4/10/2023,28336.02734,1859.741211
4/11/2023,29653.67969,1911.375854
4/12/2023,30231.58203,1891.949707
4/13/2023,29892.74023,1917.698364
4/14/2023,30409.5625,2013.930664
4/15/2023,30490.75,2101.616455
4/16/2023,30315.97656,2092.281006
4/17/2023,30317.14648,2120.001221
4/18/2023,29449.0918,2075.855225
4/19/2023,30394.1875,2103.946289
4/20/2023,28823.68359,1936.417969
4/21/2023,28249.23047,1943.409912
4/22/2023,27265.89453,1849.286499
4/23/2023,27816.14453,1874.171509
4/24/2023,27591.73047,1862.085327
4/25/2023,27514.87305,1842.204346
4/26/2023,28300.05859,1866.148926
4/27/2023,28428.46484,1866.693237
4/28/2023,29481.01367,1909.273071
4/29/2023,29336.56641,1892.565063
4/30/2023,29245.51563,1908.741333
5/1/2023,29227.10352,1868.891113
5/2/2023,28087.17578,1831.726563
5/3/2023,28680.49414,1870.687134
5/4/2023,29031.30469,1905.168945
5/5/2023,28851.48047,1877.83313
5/6/2023,29538.85938,1995.479126
5/7/2023,28901.62305,1899.917603
5/8/2023,28450.45703,1872.475098
5/9/2023,27695.06836,1849.061035
5/10/2023,27654.63672,1848.213501
5/11/2023,27621.08594,1842.492065
5/12/2023,26987.66211,1795.176636
5/13/2023,26807.76953,1808.375
5/14/2023,26788.97461,1796.10791
5/15/2023,26931.38477,1800.371216
5/16/2023,27171.51367,1816.824219
5/17/2023,27035.4707,1824.068359
5/18/2023,27401.65039,1822.068237
5/19/2023,26826.75391,1800.994385
5/20/2023,26888.8418,1812.766113
5/21/2023,27118.42383,1820.138062
5/22/2023,26749.89258,1804.841919
5/23/2023,26855.96094,1817.781128
5/24/2023,27224.60352,1854.299683
5/25/2023,26329.46094,1799.845215
5/26/2023,26474.18164,1805.725464
5/27/2023,26720.18164,1828.575684
5/28/2023,26871.1582,1831.098633
5/29/2023,28075.5918,1909.297485
5/30/2023,27745.12305,1893.09314
5/31/2023,27700.5293,1901.098267
6/1/2023,27218.41211,1873.914673
6/2/2023,26824.55664,1862.423706
6/3/2023,27252.32422,1907.420776
6/4/2023,27075.12305,1892.398193
6/5/2023,27123.10938,1890.417603
6/6/2023,25732.10938,1810.581421
6/7/2023,27235.65039,1884.372925
6/8/2023,26347.6543,1832.51355
6/9/2023,26505.92383,1846.077881
6/10/2023,26481.76172,1840.391968
6/11/2023,25854.03125,1752.527588
6/12/2023,25934.28516,1753.075439
6/13/2023,25902.94141,1742.390137
6/14/2023,25920.25781,1739.250122
6/15/2023,25121.67383,1650.498169
6/16/2023,25575.2832,1665.410645
6/17/2023,26328.67969,1716.671753
6/18/2023,26510.45703,1727.193726
6/19/2023,26335.44141,1720.505371
6/20/2023,26841.66406,1736.879761
6/21/2023,28311.31055,1791.994995
6/22/2023,29995.93555,1889.794434
6/23/2023,29896.38281,1872.540771
6/24/2023,30708.73828,1893.771973
6/25/2023,30545.15039,1875.849121
6/26/2023,30480.52344,1900.050293
6/27/2023,30274.32031,1859.346191
6/28/2023,30696.56055,1889.906494
6/29/2023,30086.1875,1828.059326
6/30/2023,30441.35352,1852.008423
7/1/2023,30471.84766,1933.323853
7/2/2023,30587.26953,1924.44812
7/3/2023,30624.51563,1937.883789
7/4/2023,31156.86523,1955.52417
7/5/2023,30778.72461,1936.796753
7/6/2023,30507.15039,1910.417114
7/7/2023,29907.99805,1847.512573
7/8/2023,30346.92188,1871.002075
7/9/2023,30291.61133,1865.594971
7/10/2023,30172.42383,1863.240234
7/11/2023,30417.63281,1880.654907
7/12/2023,30622.24609,1878.322021
7/13/2023,30387.48828,1872.040283
7/14/2023,31474.7207,2005.686157
7/15/2023,30331.7832,1939.129639
7/16/2023,30297.47266,1931.64502
7/17/2023,30249.62695,1923.694336
7/18/2023,30147.07031,1911.697021
7/19/2023,29862.04688,1897.797241
7/20/2023,29915.25,1889.07373
7/21/2023,29805.11133,1891.581299
7/22/2023,29908.69727,1891.955078
7/23/2023,29790.11133,1866.094238
7/24/2023,30081.66211,1888.80957
7/25/2023,29178.9707,1850.027954
7/26/2023,29225.75977,1857.696533
7/27/2023,29353.79883,1872.086304
7/28/2023,29212.16406,1860.702515
7/29/2023,29319.44531,1874.560425
7/30/2023,29357.09375,1880.871582
7/31/2023,29278.31445,1861.755249
8/1/2023,29230.87305,1856.190186
8/2/2023,29704.14648,1873.46814
8/3/2023,29161.8125,1838.897949
8/4/2023,29174.38281,1834.890503
8/5/2023,29075.38867,1827.798584
8/6/2023,29043.70117,1834.845215
8/7/2023,29038.51367,1827.239502
8/8/2023,29180.01953,1826.93103
8/9/2023,29766.69531,1855.779419
8/10/2023,29563.97266,1854.348267
8/11/2023,29424.90234,1850.741699
8/12/2023,29399.78711,1847.171997
8/13/2023,29416.59375,1849.053833
8/14/2023,29283.26367,1839.323486
8/15/2023,29408.04883,1844.164185
8/16/2023,29169.07422,1827.036377
8/17/2023,28699.80273,1805.567383
8/18/2023,26636.07813,1682.038452
8/19/2023,26047.83203,1660.84436
8/20/2023,26096.86133,1669.587769
8/21/2023,26188.69141,1685.022339
8/22/2023,26130.74805,1667.279297
8/23/2023,26040.47461,1634.401733
8/24/2023,26431.51953,1679.248291
8/25/2023,26163.67969,1660.269897
8/26/2023,26047.23438,1652.927246
8/27/2023,26008.24219,1646.271973
8/28/2023,26089.61523,1657.439819
8/29/2023,26102.48633,1652.27417
8/30/2023,27726.08398,1729.676636
8/31/2023,27301.92969,1705.364502
9/1/2023,25934.02148,1645.581299
9/2/2023,25800.91016,1628.559692
9/3/2023,25869.47266,1637.043579
9/4/2023,25968.16992,1635.724731
9/5/2023,25814.95703,1629.911011
9/6/2023,25783.93164,1633.912109
9/7/2023,25748.3125,1632.262817
9/8/2023,26245.20898,1647.807617
9/9/2023,25905.42578,1636.050415
9/10/2023,25895.21094,1635.21167
9/11/2023,25831.71484,1616.769775
9/12/2023,25160.6582,1551.497803
9/13/2023,25837.55469,1592.892334
9/14/2023,26228.27734,1608.031616
9/15/2023,26533.81836,1626.870117
9/16/2023,26606.19922,1641.446411
9/17/2023,26567.92773,1635.20105
9/18/2023,26532.99414,1623.081909
9/19/2023,26760.85156,1637.312012
9/20/2023,27210.22852,1643.495361
9/21/2023,27129.83984,1622.591797
9/22/2023,26564.05664,1584.002563
9/23/2023,26578.55664,1593.213135
9/24/2023,26579.37305,1593.825684
9/25/2023,26253.77539,1580.747437
9/26/2023,26294.75781,1588.023193
9/27/2023,26209.49805,1593.108276
9/28/2023,26355.8125,1597.671997
9/29/2023,27024.8418,1652.999878
9/30/2023,26911.68945,1667.834473
10/1/2023,26967.39648,1671.161499
10/2/2023,27976.79883,1732.984009
10/3/2023,27508.25195,1662.887207
10/4/2023,27429.07422,1656.735962
10/5/2023,27798.64648,1647.788208
10/6/2023,27412.12305,1611.365723
10/7/2023,27946.78125,1645.810913
10/8/2023,27971.67773,1634.657349
10/9/2023,27934.47266,1633.454834
10/10/2023,27589.20117,1580.112061
10/11/2023,27392.07617,1567.680786
10/12/2023,26873.29297,1566.355957
10/13/2023,26752.87891,1539.432861
10/14/2023,26866.20313,1552.263794
10/15/2023,26858.01172,1555.07605
10/16/2023,27162.62891,1558.313477
10/17/2023,28522.09766,1600.63562
10/18/2023,28413.53125,1565.382813
10/19/2023,28332.41602,1563.95813
10/20/2023,28732.8125,1567.570923
10/21/2023,29683.38086,1604.822266
10/22/2023,29918.6543,1629.297729
10/23/2023,30140.68555,1674.849243
10/24/2023,33077.30469,1766.014648
10/25/2023,33916.04297,1784.905029
10/26/2023,34504.28906,1787.481934
10/27/2023,34156.5,1803.794922
10/28/2023,33907.72266,1780.084229
10/29/2023,34089.37109,1776.563965
10/30/2023,34531.74219,1795.589111
10/31/2023,34500.07813,1810.131592
11/1/2023,34657.27344,1815.87207
11/2/2023,35441.57813,1847.259888
11/3/2023,34942.47266,1800.916504
11/4/2023,34736.32422,1833.368896
11/5/2023,35090.01172,1857.39563
11/6/2023,35044.78906,1894.0271
11/7/2023,35047.79297,1900.599731
11/8/2023,35419.47656,1887.119019
11/9/2023,35633.63281,1888.940308
11/10/2023,36702.25,2121.067383
11/11/2023,37310.07031,2078.05835
11/12/2023,37133.99219,2053.118652
11/13/2023,37070.30469,2045.354492
11/14/2023,36491.78906,2054.765381
11/15/2023,35548.11328,1979.472656
11/16/2023,37879.98047,2059.96582
11/17/2023,36164.82422,1961.867554
11/18/2023,36625.37109,1961.671265
11/19/2023,36585.76563,1963.180054
11/20/2023,37374.07422,2011.853394
11/21/2023,37469.16016,2022.217285
11/22/2023,35756.55469,1933.58313
11/23/2023,37420.43359,2063.905518
11/24/2023,37296.31641,2062.411865
11/25/2023,37721.41406,2081.296143
11/26/2023,37796.82813,2084.17749
11/27/2023,37454.19141,2062.390869
11/28/2023,37247.99219,2027.517212
11/29/2023,37826.10547,2049.186768
11/30/2023,37861.11719,2029.358398
12/1/2023,37718.00781,2052.09668
12/2/2023,38689.27734,2087.663574
12/3/2023,39472.20703,2165.895752
12/4/2023,39978.62891,2193.66333
12/5/2023,41986.26563,2243.092529
12/6/2023,44080.02344,2293.628174
12/7/2023,43769.13281,2233.217773
12/8/2023,43293.13672,2357.169189
12/9/2023,44180.01953,2358.686035
12/10/2023,43728.38281,2341.440186
12/11/2023,43792.01953,2352.496582
12/12/2023,41238.73438,2224.391113
12/13/2023,41468.46484,2202.600342
12/14/2023,42884.26172,2260.736084
12/15/2023,43028.25,2316.110352
12/16/2023,41937.74219,2220.415527
12/17/2023,42236.10938,2226.892578
12/18/2023,41348.20313,2195.341797
12/19/2023,42641.51172,2218.240967
12/20/2023,42261.30078,2177.239502
12/21/2023,43648.125,2201.790039
12/22/2023,43868.98828,2239.598145
12/23/2023,44012.19922,2326.71582
12/24/2023,43728.36719,2309.626709
12/25/2023,43010.57422,2265.340576
12/26/2023,43599.84766,2272.21875
12/27/2023,42518.46875,2231.393066
12/28/2023,43468.19922,2380.200684
12/29/2023,42614.64453,2346.84375
12/30/2023,42091.75391,2300.399658
12/31/2023,42152.09766,2291.945313
1/1/2024,42280.23438,2282.870361
1/2/2024,44187.14063,2352.593506
1/3/2024,44961.60156,2355.981445
1/4/2024,42855.81641,2210.529053
1/5/2024,44192.98047,2269.409424
1/6/2024,44178.95313,2269.540039
1/7/2024,43998.46484,2242.012695
1/8/2024,43948.70703,2222.857666
1/9/2024,46987.64063,2332.868164
1/10/2024,46121.53906,2344.923584
1/11/2024,46656.07422,2584.171631
1/12/2024,46354.79297,2619.177002
1/13/2024,42799.44531,2522.933838
1/14/2024,42842.26172,2578.003662
1/15/2024,41715.06641,2471.666992
1/16/2024,42499.33594,2510.627197
1/17/2024,43132.10156,2587.044678
1/18/2024,42742.3125,2528.593262
1/19/2024,41278.46094,2468.688965
1/20/2024,41624.58984,2489.847656
1/21/2024,41671.48828,2469.798584
1/22/2024,41553.65234,2454.987305
1/23/2024,39518.71484,2310.95166
1/24/2024,39877.59375,2241.749756
1/25/2024,40075.55078,2233.969971
1/26/2024,39936.81641,2217.441895
1/27/2024,41815.625,2267.319336
1/28/2024,42126.125,2268.192871
1/29/2024,42030.91406,2256.995361
1/30/2024,43300.22656,2317.435791
1/31/2024,42946.25,2343.558838
2/1/2024,42569.76172,2282.175293
2/2/2024,43077.64063,2303.706055
2/3/2024,43184.96484,2307.980225
2/4/2024,42994.94141,2296.116943
2/5/2024,42577.62109,2289.205566
2/6/2024,42657.39063,2298.955078
2/7/2024,43090.01953,2372.262695
2/8/2024,44332.125,2424.080078
2/9/2024,45297.38281,2419.773682
2/10/2024,47153.52734,2487.650391
2/11/2024,47768.96875,2501.129883
2/12/2024,48296.38672,2507.578857
2/13/2024,49941.35938,2659.586182
2/14/2024,49733.44531,2641.685303
2/15/2024,51836.78516,2777.601318
2/16/2024,51937.72656,2825.480713
2/17/2024,52161.67578,2803.73584
2/18/2024,51661.96875,2786.709717
2/19/2024,52134.8125,2881.296875
2/20/2024,51777.72656,2944.106445
2/21/2024,52273.53516,3015.65332
2/22/2024,51854.64453,2969.599854
2/23/2024,51283.90625,2970.139648
2/24/2024,50736.37109,2921.962891
2/25/2024,51565.21484,2992.366699
2/26/2024,51730.53906,3112.529053
2/27/2024,54519.36328,3178.405029
2/28/2024,57071.09766,3243.893311
2/29/2024,62499.18359,3386.802734
3/1/2024,61168.0625,3341.96582
3/2/2024,62431.65234,3436.15918
3/3/2024,62031.57813,3422.875244
3/4/2024,63137.00391,3489.340088
3/5/2024,68341.05469,3631.928955
3/6/2024,63776.05078,3554.067871
3/7/2024,66099.74219,3818.311035
3/8/2024,66938.09375,3874.830811
3/9/2024,68299.25781,3892.119141
3/10/2024,68500.25781,3915.590576
3/11/2024,69020.54688,3881.237793
3/12/2024,72125.125,4066.69043
3/13/2024,71482.11719,3980.265137
3/14/2024,73079.375,4005.745117
3/15/2024,71387.875,3882.856934
3/16/2024,69392.48438,3736.10498
